,Value,diff,mean diff
2021-07-01 15:38:00+00:00,0.996,-0.000333333333333341,-3.6111111111111137e-05
2021-07-01 15:48:00+00:00,1.002,0.00040000000000000034,-4.722222222222226e-05
2021-07-01 15:58:00+00:00,0.998,-0.0002666666666666669,-5.5555555555555904e-05
2021-07-01 16:08:00+00:00,0.994,-0.0002666666666666669,-5.8333333333333685e-05
2021-07-01 16:18:00+00:00,0.994,0.0,-5.000000000000035e-05
2021-07-01 16:28:00+00:00,0.995,6.666666666666672e-05,-5.277777777777813e-05
2021-07-01 16:38:00+00:00,0.996,6.666666666666672e-05,-5.8333333333333685e-05
2021-07-01 16:48:00+00:00,0.989,-0.0004666666666666671,-5.000000000000035e-05
2021-07-01 16:58:00+00:00,0.995,0.00040000000000000034,-4.722222222222226e-05
2021-07-01 17:08:00+00:00,0.99,-0.00033333333333333365,-6.944444444444482e-05
2021-07-01 17:18:00+00:00,0.992,0.00013333333333333345,-6.944444444444482e-05
2021-07-01 17:28:00+00:00,0.995,0.00020000000000000017,-6.111111111111118e-05
2021-07-01 17:38:00+00:00,0.991,-0.0002666666666666669,-5.8333333333333705e-05
2021-07-01 17:48:00+00:00,0.989,-0.00013333333333333345,-5.000000000000005e-05
2021-07-01 17:58:00+00:00,0.986,-0.00020000000000000017,-7.500000000000007e-05
2021-07-01 18:08:00+00:00,0.987,6.666666666666672e-05,-5.8333333333333394e-05
2021-07-01 18:18:00+00:00,0.984,-0.00020000000000000017,-5.277777777777784e-05
2021-07-01 18:28:00+00:00,0.982,-0.00013333333333333345,-5.277777777777784e-05
2021-07-01 18:38:00+00:00,0.985,0.00020000000000000017,-5.277777777777784e-05
2021-07-01 18:48:00+00:00,0.985,0.0,-6.388888888888895e-05
2021-07-01 18:58:00+00:00,0.98,-0.00033333333333333365,-4.4444444444444494e-05
2021-07-01 19:08:00+00:00,0.976,-0.0002666666666666669,-6.944444444444451e-05
2021-07-01 19:18:00+00:00,0.98,0.0002666666666666669,-6.388888888888895e-05
2021-07-01 19:28:00+00:00,0.98,0.0,-5.277777777777782e-05
2021-07-01 19:38:00+00:00,0.978,-0.00013333333333333345,-7.777777777777784e-05
2021-07-01 19:48:00+00:00,0.975,-0.00020000000000000017,-6.94444444444445e-05
2021-07-01 19:58:00+00:00,0.977,0.00013333333333333345,-6.666666666666671e-05
2021-07-01 20:08:00+00:00,0.975,-0.00013333333333333345,-6.666666666666671e-05
2021-07-01 20:18:00+00:00,0.975,0.0,-6.94444444444445e-05
2021-07-01 20:28:00+00:00,0.976,6.666666666666672e-05,-6.944444444444419e-05
2021-07-01 20:38:00+00:00,0.973,-0.00020000000000000017,-5.55555555555556e-05
2021-07-01 20:48:00+00:00,0.973,0.0,-6.666666666666671e-05
2021-07-01 20:58:00+00:00,0.97,-0.00020000000000000017,-7.499999999999975e-05
2021-07-01 21:08:00+00:00,0.967,-0.00020000000000000017,-6.66666666666664e-05
2021-07-01 21:18:00+00:00,0.973,0.00040000000000000034,-4.999999999999972e-05
2021-07-01 21:28:00+00:00,0.967,-0.00040000000000000034,-6.388888888888861e-05
2021-07-01 21:38:00+00:00,0.966,-6.666666666666672e-05,-6.111111111111084e-05
2021-07-01 21:48:00+00:00,0.965,-6.666666666666672e-05,-6.388888888888861e-05
2021-07-01 21:58:00+00:00,0.962,-0.00020000000000000017,-5.8333333333333055e-05
2021-07-01 22:08:00+00:00,0.962,0.0,-5.8333333333333055e-05
2021-07-01 22:18:00+00:00,0.9590000000000001,-0.00019999999999999277,-6.111111111111084e-05
2021-07-01 22:28:00+00:00,0.962,0.00019999999999999277,-5.8333333333333055e-05
2021-07-01 22:38:00+00:00,0.961,-6.666666666666672e-05,-6.944444444444417e-05
2021-07-01 22:48:00+00:00,0.9580000000000001,-0.00019999999999999277,-6.388888888888861e-05
2021-07-01 22:58:00+00:00,0.9560000000000001,-0.00013333333333333345,-6.666666666666639e-05
2021-07-01 23:08:00+00:00,0.9580000000000001,0.00013333333333333345,-6.388888888888861e-05
2021-07-01 23:18:00+00:00,0.9570000000000001,-6.666666666666672e-05,-5.277777777777749e-05
2021-07-01 23:28:00+00:00,0.9580000000000001,6.666666666666672e-05,-7.222222222222196e-05
2021-07-01 23:38:00+00:00,0.9550000000000001,-0.00020000000000000017,-5.5555555555555274e-05
2021-07-01 23:48:00+00:00,0.9540000000000001,-6.666666666666672e-05,-6.111111111111084e-05
2021-07-01 23:58:00+00:00,0.9560000000000001,0.00013333333333333345,-5.5555555555555274e-05
2021-07-02 00:08:00+00:00,0.9530000000000001,-0.00020000000000000017,-5.277777777777749e-05
2021-07-02 00:18:00+00:00,0.9540000000000001,6.666666666666672e-05,-4.999999999999972e-05
2021-07-02 00:28:00+00:00,0.9510000000000001,-0.00020000000000000017,-4.444444444444447e-05
2021-07-02 00:38:00+00:00,0.9500000000000001,-6.666666666666672e-05,-5.5555555555555274e-05
2021-07-02 00:48:00+00:00,0.9490000000000001,-6.666666666666672e-05,-4.999999999999972e-05
2021-07-02 00:58:00+00:00,0.9470000000000001,-0.00013333333333333345,-4.722222222222224e-05
2021-07-02 01:08:00+00:00,0.9480000000000001,6.666666666666672e-05,-4.1666666666666686e-05
2021-07-02 01:18:00+00:00,0.9470000000000001,-6.666666666666672e-05,-4.722222222222224e-05
2021-07-02 01:28:00+00:00,0.9470000000000001,0.0,-3.611111111111112e-05
2021-07-02 01:38:00+00:00,0.9440000000000001,-0.00020000000000000017,-5.555555555555558e-05
2021-07-02 01:48:00+00:00,0.9450000000000001,6.666666666666672e-05,-5.000000000000002e-05
2021-07-02 01:58:00+00:00,0.9430000000000001,-0.00013333333333333345,-4.444444444444447e-05
2021-07-02 02:08:00+00:00,0.9440000000000001,6.666666666666672e-05,-5.555555555555558e-05
2021-07-02 02:18:00+00:00,0.9430000000000001,-6.666666666666672e-05,-5.2777777777777804e-05
2021-07-02 02:28:00+00:00,0.9420000000000001,-6.666666666666672e-05,-5.833333333333336e-05
2021-07-02 02:38:00+00:00,0.9430000000000001,6.666666666666672e-05,-5.555555555555558e-05
2021-07-02 02:48:00+00:00,0.9410000000000001,-0.00013333333333333345,-4.1666666666666686e-05
2021-07-02 02:58:00+00:00,0.9410000000000001,0.0,-4.1666666666666686e-05
2021-07-02 03:08:00+00:00,0.9410000000000001,0.0,-4.1666666666666686e-05
2021-07-02 03:18:00+00:00,0.9440000000000001,0.00020000000000000017,-4.444444444444447e-05
2021-07-02 03:28:00+00:00,0.9380000000000001,-0.00040000000000000034,-4.722222222222224e-05
2021-07-02 03:38:00+00:00,0.937,-6.666666666666672e-05,-4.1666666666666686e-05
2021-07-02 03:48:00+00:00,0.9380000000000001,6.666666666666672e-05,-3.8888888888888904e-05
2021-07-02 03:58:00+00:00,0.936,-0.00013333333333333345,-3.8888888888888904e-05
2021-07-02 04:08:00+00:00,0.934,-0.00013333333333333345,-3.8888888888888904e-05
2021-07-02 04:18:00+00:00,0.933,-6.666666666666672e-05,-4.444444444444447e-05
2021-07-02 04:28:00+00:00,0.931,-0.00013333333333333345,-4.1666666666666686e-05
2021-07-02 04:38:00+00:00,0.935,0.0002666666666666669,-3.333333333333335e-05
2021-07-02 04:48:00+00:00,0.934,-6.666666666666672e-05,-4.722222222222224e-05
2021-07-02 04:58:00+00:00,0.932,-0.00013333333333333345,-3.055555555555556e-05
2021-07-02 05:08:00+00:00,0.932,0.0,-5.555555555555558e-05
2021-07-02 05:18:00+00:00,0.93,-0.00013333333333333345,-5.2777777777777804e-05
2021-07-02 05:28:00+00:00,0.932,0.00013333333333333345,-6.111111111111113e-05
2021-07-02 05:38:00+00:00,0.93,-0.00013333333333333345,-3.0555555555555554e-05
2021-07-02 05:48:00+00:00,0.931,6.666666666666672e-05,-4.444444444444445e-05
2021-07-02 05:58:00+00:00,0.929,-0.00013333333333333345,-5.0000000000000016e-05
2021-07-02 06:08:00+00:00,0.928,-6.666666666666672e-05,-4.444444444444445e-05
2021-07-02 06:18:00+00:00,0.928,0.0,-3.6111111111111116e-05
2021-07-02 06:28:00+00:00,0.93,0.00013333333333333345,-3.055555555555556e-05
2021-07-02 06:38:00+00:00,0.926,-0.0002666666666666669,-2.7777777777777782e-05
2021-07-02 06:48:00+00:00,0.93,0.0002666666666666669,-3.333333333333334e-05
2021-07-02 06:58:00+00:00,0.921,-0.0006000000000000005,-3.333333333333334e-05
2021-07-02 07:08:00+00:00,0.922,6.666666666666672e-05,-3.055555555555556e-05
2021-07-02 07:18:00+00:00,0.922,0.0,-3.055555555555556e-05
2021-07-02 07:28:00+00:00,0.927,0.00033333333333333365,-2.7777777777777782e-05
2021-07-02 07:38:00+00:00,0.921,-0.00040000000000000034,-3.055555555555556e-05
2021-07-02 07:48:00+00:00,0.92,-6.666666666666672e-05,-2.2222222222222223e-05
2021-07-02 07:58:00+00:00,0.92,0.0,-2.7777777777777782e-05
2021-07-02 08:08:00+00:00,0.921,6.666666666666672e-05,-2.5e-05
2021-07-02 08:18:00+00:00,0.922,6.666666666666672e-05,-8.33333333333332e-06
2021-07-02 08:28:00+00:00,0.921,-6.666666666666672e-05,-2.2222222222222223e-05
2021-07-02 08:38:00+00:00,0.923,0.00013333333333333345,-2.5e-05
2021-07-02 08:48:00+00:00,0.922,-6.666666666666672e-05,-1.944444444444444e-05
2021-07-02 08:58:00+00:00,0.921,-6.666666666666672e-05,-1.6666666666666657e-05
2021-07-02 09:38:00+00:00,0.922,6.666666666666672e-05,-8.333333333333322e-06
2021-07-02 10:28:00+00:00,0.921,6.666666666666672e-05,-8.333333333333322e-06
